"id","name","grid","homepage","rdf-schema#seeAlso","owl#sameAS","created"
"2802359038","Hospital Italiano de Buenos Aires","grid.414775.4","","http://en.wikipedia.org/wiki/Hospital_Italiano_de_Buenos_Aires","http://dbpedia.org/resource/Hospital_Italiano_de_Buenos_Aires","2018-05-17"
"2802833755","Walton Centre","grid.416928.0","","http://en.wikipedia.org/wiki/Walton_Centre","http://dbpedia.org/resource/Walton_Centre","2018-05-17"
"4498119","Connecticut College","grid.254656.6","http://www.conncoll.edu/","http://en.wikipedia.org/wiki/Connecticut_College","http://dbpedia.org/resource/Connecticut_College","2016-06-24"
"4537092","Addis Ababa University","grid.7123.7","http://aau.edu.et/","http://en.wikipedia.org/wiki/Addis_Ababa_University","http://dbpedia.org/resource/Addis_Ababa_University","2016-06-24"
"4626487","King Faisal University","grid.412140.2","http://www.kfu.edu.sa/","http://en.wikipedia.org/wiki/King_Faisal_University","http://dbpedia.org/resource/King_Faisal_University","2016-06-24"
"6332465","Morehouse School of Medicine","grid.9001.8","http://www.msm.edu/","http://en.wikipedia.org/wiki/Morehouse_School_of_Medicine","http://dbpedia.org/resource/Morehouse_School_of_Medicine","2016-06-24"
"9410560","Solar Turbines","","http://mysolar.cat.com/","http://en.wikipedia.org/wiki/Solar_Turbines","http://dbpedia.org/resource/Solar_Turbines","2016-06-24"
"11892038","University of Nigeria, Nsukka","grid.10757.34","http://unn.edu.ng/","http://en.wikipedia.org/wiki/University_of_Nigeria,_Nsukka","http://dbpedia.org/resource/University_of_Nigeria,_Nsukka","2016-06-24"
"14780663","MingDao University","grid.445026.1","http://eng.mdu.edu.tw/","http://en.wikipedia.org/wiki/MingDao_University","http://dbpedia.org/resource/MingDao_University","2016-06-24"
"15376332","Mindspeed Technologies","","http://www.mindspeed.com/","http://en.wikipedia.org/wiki/Mindspeed_Technologies","http://dbpedia.org/resource/Mindspeed_Technologies","2016-06-24"
"20561161","University of Balochistan","grid.413062.2","http://www.uob.edu.pk/","http://en.wikipedia.org/wiki/University_of_Balochistan","http://dbpedia.org/resource/University_of_Balochistan","2016-06-24"
"23726118","Sirim","","http://www.sirim.my/","http://en.wikipedia.org/wiki/SIRIM","http://dbpedia.org/resource/SIRIM","2016-06-24"
"26005898","UPRRP College of Natural Sciences","","http://natsci.uprrp.edu/","http://en.wikipedia.org/wiki/UPRRP_College_of_Natural_Sciences","http://dbpedia.org/resource/UPRRP_College_of_Natural_Sciences","2016-06-24"
"28239286","Ecole nationale sup&#x00E9;rieure des mines de Saint-&#x00C9;tienne","","http://www.mines-stetienne.fr/","http://en.wikipedia.org/wiki/École_nationale_supérieure_des_mines_de_Saint-Étienne","http://dbpedia.org/resource/École_nationale_supérieure_des_mines_de_Saint-Étienne","2016-06-24"
"32394136","Northumbria University","grid.42629.3b","http://www.northumbria.ac.uk/","http://en.wikipedia.org/wiki/Northumbria_University","http://dbpedia.org/resource/Northumbria_University","2016-06-24"
"47356956","National Center for Research Resources","","","http://en.wikipedia.org/wiki/National_Center_for_Research_Resources","http://dbpedia.org/resource/National_Center_for_Research_Resources","2016-06-24"
"49206369","Netherlands Institute for Space Research","grid.451248.e","http://www.sron.nl/","http://en.wikipedia.org/wiki/Netherlands_Institute_for_Space_Research","http://dbpedia.org/resource/Netherlands_Institute_for_Space_Research","2016-06-24"
"51209816","Eski&#x015F;ehir Osmangazi University","grid.164274.2","http://www.ogu.edu.tr/en/index.aspx","http://en.wikipedia.org/wiki/Eskişehir_Osmangazi_University","http://dbpedia.org/resource/Eskişehir_Osmangazi_University","2016-06-24"
"55633929","World Bank Group","grid.484609.7","https://www.worldbank.org/","http://en.wikipedia.org/wiki/World_Bank_Group","http://dbpedia.org/resource/World_Bank_Group","2016-06-24"
"56007636","Keele University","grid.9757.c","http://www.keele.ac.uk/","http://en.wikipedia.org/wiki/Keele_University","http://dbpedia.org/resource/Keele_University","2016-06-24"
"1328908458","M&#x00E9;decins Sans Fronti&#x00E8;res","grid.490079.3","http://www.msf.org/","http://en.wikipedia.org/wiki/Médecins_Sans_Frontières","http://dbpedia.org/resource/Médecins_Sans_Frontières","2016-06-24"
"60152718","Power Reactor and Nuclear Fuel Development Corporation","","","http://en.wikipedia.org/wiki/Power_Reactor_and_Nuclear_Fuel_Development_Corporation","http://dbpedia.org/resource/Power_Reactor_and_Nuclear_Fuel_Development_Corporation","2016-06-24"
"68384125","Thomson Reuters","grid.420183.c","http://www.thomsonreuters.com/","http://en.wikipedia.org/wiki/Thomson_Reuters","http://dbpedia.org/resource/Thomson_Reuters","2016-06-24"
"72532765","Insightec","","http://www.Insightec.com/","http://en.wikipedia.org/wiki/Insightec","http://dbpedia.org/resource/Insightec","2016-06-24"
"75411424","Lutheran School of Theology at Chicago","grid.446999.f","http://www.lstc.edu/","http://en.wikipedia.org/wiki/Lutheran_School_of_Theology_at_Chicago","http://dbpedia.org/resource/Lutheran_School_of_Theology_at_Chicago","2016-06-24"
"76777374","Central University of Rajasthan","grid.462331.1","http://www.curaj.ac.in/","http://en.wikipedia.org/wiki/Central_University_of_Rajasthan","http://dbpedia.org/resource/Central_University_of_Rajasthan","2016-06-24"
"79571142","Virtual University of Pakistan","grid.444943.a","http://www.vu.edu.pk/","http://en.wikipedia.org/wiki/Virtual_University_of_Pakistan","http://dbpedia.org/resource/Virtual_University_of_Pakistan","2016-06-24"
"80771471","Navistar International","grid.480264.c","http://www.navistar.com/navistar/","http://en.wikipedia.org/wiki/Navistar_International","http://dbpedia.org/resource/Navistar_International","2016-06-24"
"82549287","California College of the Arts","grid.446432.3","http://www.cca.edu/","http://en.wikipedia.org/wiki/California_College_of_the_Arts","http://dbpedia.org/resource/California_College_of_the_Arts","2016-06-24"
"99978038","Core Laboratories","grid.456272.0","http://corelab.com/","http://en.wikipedia.org/wiki/Core_Laboratories","http://dbpedia.org/resource/Core_Laboratories","2016-06-24"
"119182057","Showa University","grid.410714.7","http://www.showa-u.ac.jp/en/index.html","http://en.wikipedia.org/wiki/Showa_University","http://dbpedia.org/resource/Showa_University","2016-06-24"
"124601658","University of Parma","grid.10383.39","http://www.unipr.it/","http://en.wikipedia.org/wiki/University_of_Parma","http://dbpedia.org/resource/University_of_Parma","2016-06-24"
"130830085","Fukushima Medical University","grid.411582.b","http://www.fmu.ac.jp/","http://en.wikipedia.org/wiki/Fukushima_Medical_University","http://dbpedia.org/resource/Fukushima_Medical_University","2016-06-24"
"134635517","Bandung Institute of Technology","grid.434933.a","http://www.itb.ac.id/","http://en.wikipedia.org/wiki/Bandung_Institute_of_Technology","http://dbpedia.org/resource/Bandung_Institute_of_Technology","2016-06-24"
"140287389","Technical University of Kenya","grid.449700.e","http://www.tukenya.ac.ke/","http://en.wikipedia.org/wiki/Technical_University_of_Kenya","http://dbpedia.org/resource/Technical_University_of_Kenya","2016-06-24"
"142024983","Prince Sultan University","grid.443351.4","http://www.psu.edu.sa/","http://en.wikipedia.org/wiki/Prince_Sultan_University","http://dbpedia.org/resource/Prince_Sultan_University","2016-06-24"
"142262071","Johnson Controls","grid.467448.d","http://www.johnsoncontrols.com/","http://en.wikipedia.org/wiki/Johnson_Controls","http://dbpedia.org/resource/Johnson_Controls","2016-06-24"
"143868143","Anhui University","grid.252245.6","http://www.ahu.edu.cn/","http://en.wikipedia.org/wiki/Anhui_University","http://dbpedia.org/resource/Anhui_University","2016-06-24"
"149404039","Rajiv Gandhi College of Engineering, Research and Technology, Chandrapur","","http://www.rcert.ac.in/","http://en.wikipedia.org/wiki/Rajiv_Gandhi_College_of_Engineering,_Research_and_Technology,_Chandrapur","http://dbpedia.org/resource/Rajiv_Gandhi_College_of_Engineering,_Research_and_Technology,_Chandrapur","2016-06-24"
"155284866","Maharishi Markandeshwar University, Mullana","grid.440699.6","http://www.mmumullana.org/","http://en.wikipedia.org/wiki/Maharishi_Markandeshwar_University,_Mullana","http://dbpedia.org/resource/Maharishi_Markandeshwar_University,_Mullana","2016-06-24"
"165235744","Stranmillis University College","grid.470672.0","http://www.stran.ac.uk/","http://en.wikipedia.org/wiki/Stranmillis_University_College","http://dbpedia.org/resource/Stranmillis_University_College","2016-06-24"
"169049761","Valliammai Engineering College","","http://www.valliammai.co.in/","http://en.wikipedia.org/wiki/Valliammai_Engineering_College","http://dbpedia.org/resource/Valliammai_Engineering_College","2016-06-24"
"169381384","University of Groningen","grid.4830.f","http://www.rug.nl/","http://en.wikipedia.org/wiki/University_of_Groningen","http://dbpedia.org/resource/University_of_Groningen","2016-06-24"
"173888879","SINTEF","grid.4319.f","http://www.sintef.no/","http://en.wikipedia.org/wiki/SINTEF","http://dbpedia.org/resource/SINTEF","2016-06-24"
"173921988","Red Deer College","grid.421394.9","http://www.rdc.ab.ca/","http://en.wikipedia.org/wiki/Red_Deer_College","http://dbpedia.org/resource/Red_Deer_College","2016-06-24"
"194706283","St. Francis Institute of Technology","","http://www.sfitengg.org/","http://en.wikipedia.org/wiki/St._Francis_Institute_of_Technology","http://dbpedia.org/resource/St._Francis_Institute_of_Technology","2016-06-24"
"233745408","Pontifical Xavierian University","grid.41312.35","http://www.javeriana.edu.co/","http://en.wikipedia.org/wiki/Pontifical_Xavierian_University","http://dbpedia.org/resource/Pontifical_Xavierian_University","2016-06-24"
"243586174","Keiser University","grid.429433.b","http://www.keiseruniversity.edu/","http://en.wikipedia.org/wiki/Keiser_University","http://dbpedia.org/resource/Keiser_University","2016-06-24"
"243754102","Federal University of Cear&#x00E1;","","http://www.ufc.br/","http://en.wikipedia.org/wiki/Federal_University_of_Ceará","http://dbpedia.org/resource/Federal_University_of_Ceará","2016-06-24"
"260019126","ElringKlinger","grid.473942.f","http://www.elringklinger.de/","http://en.wikipedia.org/wiki/ElringKlinger","http://dbpedia.org/resource/ElringKlinger","2016-06-24"
"919274803","Hochtief","grid.485529.7","http://www.hochtief.com/","http://en.wikipedia.org/wiki/Hochtief","http://dbpedia.org/resource/Hochtief","2016-06-24"
"1281109512","Nev&#x015F;ehir University","","http://www.nevsehir.edu.tr/","http://en.wikipedia.org/wiki/Nevşehir_Hacı_Bektaş_Veli_University","http://dbpedia.org/resource/Nevşehir_Hacı_Bektaş_Veli_University","2016-06-24"
"1283621791","New York City Health and Hospitals Corporation","grid.422616.5","http://nychealthandhospitals.org/","http://en.wikipedia.org/wiki/NYC_Health_+_Hospitals","http://dbpedia.org/resource/NYC_Health_+_Hospitals","2016-06-24"
"1302839792","Apollo Hospital, Indraprastha","grid.414612.4","http://www.apollohospdelhi.com/","http://en.wikipedia.org/wiki/Apollo_Hospital,_Indraprastha","http://dbpedia.org/resource/Apollo_Hospital,_Indraprastha","2016-06-24"
"1310987316","International AIDS Vaccine Initiative","grid.420368.b","http://www.iavi.org/","http://en.wikipedia.org/wiki/International_AIDS_Vaccine_Initiative","http://dbpedia.org/resource/International_AIDS_Vaccine_Initiative","2016-06-24"
"1324434092","William Beaumont Army Medical Center","grid.417114.6","http://www.wbamc.amedd.army.mil/","http://en.wikipedia.org/wiki/William_Beaumont_Army_Medical_Center","http://dbpedia.org/resource/William_Beaumont_Army_Medical_Center","2016-06-24"
"1325675289","Moorfields Eye Hospital","grid.436474.6","http://www.moorfields.nhs.uk/","http://en.wikipedia.org/wiki/Moorfields_Eye_Hospital","http://dbpedia.org/resource/Moorfields_Eye_Hospital","2016-06-24"
"2801172547","Pok Oi Hospital","grid.490401.8","","http://en.wikipedia.org/wiki/Pok_Oi_Hospital","http://dbpedia.org/resource/Pok_Oi_Hospital","2018-05-17"
"1331281098","Parker H. Petit Institute for Bioengineering &amp; Bioscience","","http://ibb.gatech.edu/","http://en.wikipedia.org/wiki/Parker_H._Petit_Institute_for_Bioengineering_&_Bioscience","http://dbpedia.org/resource/Parker_H._Petit_Institute_for_Bioengineering_&_Bioscience","2016-06-24"
"1334884943","Yanbian University of Science and Technology","grid.449843.6","","http://en.wikipedia.org/wiki/Yanbian_University_of_Science_and_Technology","http://dbpedia.org/resource/Yanbian_University_of_Science_and_Technology","2016-06-24"
"2800313864","Astronomical Observatory of Rome","grid.463298.2","","http://en.wikipedia.org/wiki/Rome_Observatory","http://dbpedia.org/resource/Rome_Observatory","2018-05-17"
"5329801","Raytheon Intelligence and Information Systems","","","http://en.wikipedia.org/wiki/Raytheon_Intelligence_and_Information_Systems","http://dbpedia.org/resource/Raytheon_Intelligence_and_Information_Systems","2016-06-24"
"7780909","Royal College of General Practitioners","grid.451233.2","http://www.rcgp.org.uk/","http://en.wikipedia.org/wiki/Royal_College_of_General_Practitioners","http://dbpedia.org/resource/Royal_College_of_General_Practitioners","2016-06-24"
"8666313","Beykent University","grid.449464.f","http://www.beykent.edu.tr/","http://en.wikipedia.org/wiki/Beykent_University","http://dbpedia.org/resource/Beykent_University","2016-06-24"
"14285509","University of Maryland Medical System","grid.413038.d","http://www.umms.org/","http://en.wikipedia.org/wiki/University_of_Maryland_Medical_System","http://dbpedia.org/resource/University_of_Maryland_Medical_System","2016-06-24"
"16365422","Hefei University of Technology","grid.256896.6","http://www.hfut.edu.cn/","http://en.wikipedia.org/wiki/Hefei_University_of_Technology","http://dbpedia.org/resource/Hefei_University_of_Technology","2016-06-24"
"16656306","Meiji University","grid.411764.1","http://www.meiji.ac.jp/cip/english/index.html","http://en.wikipedia.org/wiki/Meiji_University","http://dbpedia.org/resource/Meiji_University","2016-06-24"
"29617571","University of Indonesia","grid.9581.5","http://www.ui.ac.id/","http://en.wikipedia.org/wiki/University_of_Indonesia","http://dbpedia.org/resource/University_of_Indonesia","2016-06-24"
"35429941","Elizabethtown College","grid.418793.0","http://www.etown.edu/","http://en.wikipedia.org/wiki/Elizabethtown_College","http://dbpedia.org/resource/Elizabethtown_College","2016-06-24"
"36106150","Kerr-McGee","","","http://en.wikipedia.org/wiki/Kerr-McGee","http://dbpedia.org/resource/Kerr-McGee","2016-06-24"
"41198531","Nanjing University of Posts and Telecommunications","grid.453246.2","http://www.njupt.edu.cn/","http://en.wikipedia.org/wiki/Nanjing_University_of_Posts_and_Telecommunications","http://dbpedia.org/resource/Nanjing_University_of_Posts_and_Telecommunications","2016-06-24"
"45208814","Technological Educational Institute of Patras","grid.420541.6","","http://en.wikipedia.org/wiki/Technological_Educational_Institute_of_Patras","http://dbpedia.org/resource/Technological_Educational_Institute_of_Patras","2016-06-24"
"47807954","Queensborough Community College","grid.262276.5","http://www.qcc.cuny.edu/","http://en.wikipedia.org/wiki/Queensborough_Community_College","http://dbpedia.org/resource/Queensborough_Community_College","2016-06-24"
