"id","name","ispartof","location","homepage","timeline.owl#start","timeline.owl#end","abstractregistrationdate","notificationduedate","submissiondeadlinedate","finalversionduedate","created"
"134032481","APCCAS 2008","1133691915","http://dbpedia.org/resource/Macau","http://www.fst.umac.mo/en/lab/ans_vlsi/APCCAS2008/APCCAS2008_CFP.pdf","2008-11-30","2008-12-03",NULL,NULL,"2008-04-15",NULL,"2016-06-24"
"139021271","PLDI 2014","1127352206","http://dbpedia.org/resource/Edinburgh","http://conferences.inf.ed.ac.uk/pldi2014/","2014-06-09","2014-06-11","2013-11-08","2014-02-05","2013-11-15","2014-03-20","2016-06-24"
"146374919","CSF 2014","2615919549","http://dbpedia.org/resource/Vienna","http://csf2014.di.univr.it/index","2014-07-19","2014-07-22","2014-02-03",NULL,"2014-02-10",NULL,"2016-06-24"
"173418876","NGI 2012","1177774579","http://dbpedia.org/resource/Karlskrona","http://www.bth.se/com/ngi2012.nsf","2012-06-25","2012-06-27",NULL,"2012-04-20","2012-03-04","2012-05-11","2016-06-24"
"179495067","ICONIP 2009","1183580825","http://dbpedia.org/resource/Bangkok","http://www.iconip09.org/index.html","2009-12-01","2009-12-05",NULL,"2009-08-01","2009-06-01","2009-09-01","2016-06-24"
"196983472","CIBB 2012","1194858622","http://dbpedia.org/resource/Houston","http://cibb2012.org","2012-07-12","2012-07-14",NULL,NULL,"2012-02-15",NULL,"2016-06-24"
"563489410","ATMOS 2011","1142512000","http://dbpedia.org/resource/Saarbrücken","http://atmos2011.mpi-inf.mpg.de/","2011-09-08","2011-09-08",NULL,"2011-07-29","2011-06-24","2011-08-26","2016-06-24"
"577470387","FSE 2010","2758283624","http://dbpedia.org/resource/Seoul","http://cist.korea.ac.kr/~fse2010","2010-02-07","2010-02-07",NULL,NULL,"2009-11-09",NULL,"2016-06-24"
"616046257","ACCV 2010","1174644639","http://dbpedia.org/resource/Queenstown,_New_Zealand","http://www.accv2010.org","2010-11-08","2010-11-08",NULL,NULL,"2010-05-23",NULL,"2016-06-24"
"624406686","BIOSIGNALS 2009","1198225011","http://dbpedia.org/resource/Porto","http://www.biosignals.org/cfp.htm","2009-01-14","2009-01-17",NULL,"2008-10-09","2008-06-27",NULL,"2016-06-24"
"639026071","IPCC 2013","1177340799","http://dbpedia.org/resource/Vancouver","http://ewh.ieee.org/soc/pcs","2013-07-15","2013-07-15",NULL,NULL,"2013-01-06",NULL,"2016-06-24"
"641854958","ECIR&#039;10 2010","1180513217","http://dbpedia.org/resource/John_Milton","http://kmi.open.ac.uk/events/ecir2010","2010-03-28","2010-03-28",NULL,NULL,"2009-10-01",NULL,"2016-06-24"
"2605725462","CSC 2017","1192015008","http://dbpedia.org/resource/Monte_Carlo_Resort_and_Casino","http://www.americancse.org/events/csce2017","2017-07-17","2017-07-20",NULL,NULL,"2017-03-24",NULL,"2017-04-28"
"2605782088","MUE 2017","1153195752","http://dbpedia.org/resource/Guilin","http://www.mue-conference.org/2017","2017-05-22","2017-05-24",NULL,NULL,"2017-01-31",NULL,"2017-04-28"
"2624753225","ECCE 2009","2623375820","http://dbpedia.org/resource/San_Jose,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625447568","ICWAPR 2011","2623722735","http://dbpedia.org/resource/Guilin",NULL,"2011-07-10","2011-07-13",NULL,NULL,NULL,NULL,"2017-06-23"
"2625852447","EuMC 2012","2621553703","http://dbpedia.org/resource/Amsterdam",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625877376","IRPS 2017","2622339228","http://dbpedia.org/resource/Monterey,_California","http://irps.org/2017/","2017-04-02","2017-04-06",NULL,NULL,NULL,NULL,"2017-06-23"
"2626005222","ICMMT 2016","2624542507","http://dbpedia.org/resource/Beijing",NULL,"2016-06-05","2016-06-08",NULL,NULL,NULL,NULL,"2017-06-23"
"2626078256","ICMTS 2010","2622842568","http://dbpedia.org/resource/Hiroshima",NULL,"2010-03-22","2010-03-25",NULL,NULL,NULL,NULL,"2017-06-23"
"2626308557","SiRF 2008","2622168059","http://dbpedia.org/resource/Orlando,_Florida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626820062","ICSSSM 2015","2624469430","http://dbpedia.org/resource/Guangzhou",NULL,"2015-06-22","2015-06-24",NULL,NULL,NULL,NULL,"2017-06-23"
"2626832588","T&amp;D 2014","2623111059","http://dbpedia.org/resource/Chicago",NULL,"2014-04-14","2014-04-17",NULL,NULL,NULL,NULL,"2017-06-23"
"2626947579","MEMS 2007","2624265714","http://dbpedia.org/resource/Hyōgo_Prefecture",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626976256","ICCST 2012","2622554062","http://dbpedia.org/resource/Newton,_Massachusetts",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2672189917","ICMTS 2004","2622842568","http://dbpedia.org/resource/Awaji,_Hyōgo",NULL,"2004-03-22","2004-03-25",NULL,NULL,NULL,NULL,"2017-06-30"
"2689483861","EMC 1999","2622505021","http://dbpedia.org/resource/Seattle",NULL,"1999-08-02","1999-08-06",NULL,NULL,NULL,NULL,"2017-06-30"
"2725045818","CoNLL 2012","2724687765","http://dbpedia.org/resource/Jeju_City","http://emnlp-conll2012.unige.ch/","2012-07-12","2012-07-14",NULL,"2012-05-18","2012-03-28","2012-06-03","2017-07-14"
"2735413239","EEM 2012","2735197912","http://dbpedia.org/resource/Florence",NULL,"2012-05-10","2012-05-12",NULL,NULL,NULL,NULL,"2017-07-21"
"2782617759","IEEE S&amp;P 2019","1163618098","http://dbpedia.org/resource/San_Francisco","https://www.ieee-security.org/TC/SP2019/","2019-05-20","2019-05-22",NULL,"2019-04-01","2019-02-01","2019-05-01","2018-01-26"
"2789253013","PPoPP 2006","1147236337","http://dbpedia.org/resource/New_York_City",NULL,"2006-03-29","2006-03-31",NULL,NULL,NULL,NULL,"2018-03-29"
"2789257950","ISCA 1976","1131341566","http://dbpedia.org/resource/Clearwater,_Florida",NULL,"1976-01-19","1976-01-21",NULL,NULL,NULL,NULL,"2018-03-29"
"2789650493","POPL 1990","1160032607","http://dbpedia.org/resource/San_Francisco",NULL,"1990-01-17","1990-01-19",NULL,NULL,NULL,NULL,"2018-03-29"
"2792072690","PACT 1995","1134494671","http://dbpedia.org/resource/Limassol",NULL,"1995-06-27","1995-06-29",NULL,NULL,NULL,NULL,"2018-03-29"
"2794414355","MICRO 1979","1150919317","http://dbpedia.org/resource/Hershey,_Pennsylvania",NULL,"1979-11-18","1979-11-21",NULL,NULL,NULL,NULL,"2018-03-29"
"2890898445","PACLIC 32","2754041620",NULL,"http://www.cbs.polyu.edu.hk/2018paclic/index.php","2018-12-01","2018-12-03",NULL,NULL,"2018-10-01",NULL,"2018-09-27"
"2891332949","ICCME 2018","2898349373","http://dbpedia.org/resource/Beijing","http://iccme.org/","2018-10-20","2018-10-22",NULL,NULL,"2018-08-25",NULL,"2018-09-27"
"2891551792","CloudCom 2018","1159170270","http://dbpedia.org/resource/Nicosia","http://cyprusconferences.org/cloudcom2018/","2018-12-10","2018-12-13","2018-07-15",NULL,"2018-07-15",NULL,"2018-09-27"
"2994745253","ISCAS 2020","1192710900","http://dbpedia.org/resource/Seville","https://iscas2020.org/","2020-05-17","2020-05-20",NULL,"2020-01-05","2019-11-03","2020-01-28","2019-12-26"
"2996426333","AAMAS 2020","1168671587","http://dbpedia.org/resource/Auckland","https://aamas2020.conference.auckland.ac.nz/","2020-05-09","2020-05-13","2019-11-12","2020-01-15","2019-11-15",NULL,"2019-12-26"
"3002627641","CLEF 2020","1156586875","http://dbpedia.org/resource/Thessaloniki","https://clef2020.clef-initiative.eu/","2020-09-22","2020-09-25",NULL,NULL,NULL,NULL,"2020-01-30"
"28329845","IUI 2014","1170221290","http://dbpedia.org/resource/Haifa","http://www.iuiconf.org/","2014-02-24","2014-02-27","2013-10-04","2013-12-04","2013-10-09","2013-12-22","2016-06-24"
"48838625","ELPUB 2010","1126517753","http://dbpedia.org/resource/Helsinki","http://conferences.aepic.it/index.php/elpub10/elpub2010","2010-06-16","2010-06-18",NULL,"2010-02-22","2010-01-22","2010-04-09","2016-06-24"
"66427770","SiPS 2012","1190659448","http://dbpedia.org/resource/Quebec_City","http://www.sips2012.org/","2012-10-17","2012-10-19",NULL,"2012-06-22","2012-04-06","2012-07-23","2016-06-24"
"88935273","ICSC 2014","1134101006","http://dbpedia.org/resource/Newport_Beach,_California","http://www.ieee-icsc.org/ ","2014-06-16","2014-06-18",NULL,NULL,"2014-02-15",NULL,"2016-06-24"
"98805150","PACT 2014","1134494671","http://dbpedia.org/resource/Edmonton","http://www.pactconf.org/","2014-08-23","2014-08-27","2014-02-21",NULL,"2014-02-25",NULL,"2016-06-24"
"116351917","CAiSE 2015","1134069326","http://dbpedia.org/resource/Stockholm","http://caise2015.blogs.dsv.su.se/","2015-06-10","2015-06-12",NULL,"2015-02-10","2014-12-01","2015-03-20","2016-06-24"
"118811557","ICME 2015","1126322613","http://dbpedia.org/resource/Turin","http://www.icme2015.ieee-icme.org/importantdates.php","2015-06-29","2015-07-03",NULL,"2015-03-15","2014-12-12","2015-04-03","2016-06-24"
"121471032","SOCC 2014","1128043032","http://dbpedia.org/resource/Seattle","https://sites.google.com/site/2014socc/","2014-11-03","2014-11-05",NULL,NULL,"2014-07-18",NULL,"2016-06-24"
"132255325","DCC 2009","1185773761","http://dbpedia.org/resource/Snowbird,_Utah","http://www.cs.brandeis.edu/~dcc/Call.html","2009-03-16","2009-03-18",NULL,NULL,"2008-11-16",NULL,"2016-06-24"
"139886809","DIS 2010","1171745684","http://dbpedia.org/resource/Aarhus","http://www.dis2010.org/","2010-08-18","2010-08-20",NULL,"2010-06-18","2010-02-15",NULL,"2016-06-24"
"146771650","ICDE 2014","1163988186","http://dbpedia.org/resource/Chicago","http://ieee-icde2014.eecs.northwestern.edu/","2014-03-31","2014-04-04","2013-07-15","2013-10-15","2013-07-22","2013-11-29","2016-06-24"
"147206390","OPODIS 2009","1136631244","http://dbpedia.org/resource/Nîmes","http://www.opodis.net","2009-12-15","2009-12-18",NULL,"2009-09-15","2009-07-15","2009-09-29","2016-06-24"
"155938140","FOMI 2009","2760380534","http://dbpedia.org/resource/Vicenza","http://www.loa-cnr.it/fomi2009","2009-09-02","2009-09-02",NULL,"2009-05-23","2009-04-02","2009-06-23","2016-06-24"
"170859422","DASFAA 2012","1184699546","http://dbpedia.org/resource/Busan","http://db.pknu.ac.kr/dasfaa2012/","2012-04-15","2012-04-18","2011-09-10","2011-11-30","2011-09-30","2012-01-05","2016-06-24"
"191995142","EUC 2014","1159702908","http://dbpedia.org/resource/Milan","http://euc14.necst.it","2014-08-26","2014-08-28",NULL,"2014-05-09","2014-03-28","2014-06-08","2016-06-24"
"560554580","ICEE 2010","1153384733","http://dbpedia.org/resource/Guangzhou","http://www.icee-meeting.org","2010-05-07","2010-05-07",NULL,NULL,"2009-12-20",NULL,"2016-06-24"
"563675731","ISA 2013","1157063759","http://dbpedia.org/resource/Cebu","http://www.sersc.org/ISA2013","2013-04-26","2013-04-28",NULL,NULL,"2012-12-10",NULL,"2016-06-24"
"565825479","SPLASH 2015","1173500908","http://dbpedia.org/resource/Pittsburgh","http://2015.splashcon.org/","2015-10-25","2015-10-30",NULL,NULL,"2015-03-25",NULL,"2016-06-24"
"624310427","SEC 2010","1179609432","http://dbpedia.org/resource/Brisbane","http://www.sec2010.org","2010-09-20","2010-09-20",NULL,NULL,"2010-01-31",NULL,"2016-06-24"
"636033520","PIMRC 2015","1155092908","http://dbpedia.org/resource/Hong_Kong","http://pimrc2015.eee.hku.hk/index.html","2015-08-30","2015-09-02",NULL,"2015-06-15","2015-04-15","2015-07-06","2016-06-24"
"2606679179","EuroSys 2017","1173393762","http://dbpedia.org/resource/Belgrade","http://eurosys2017.org/","2017-04-23","2017-04-26",NULL,NULL,"2016-10-21",NULL,"2017-04-28"
"2606759433","IMS 2017","1164609139","http://dbpedia.org/resource/Stanford_University","http://www.cs.utexas.edu/~jsinapov/AAAI-SSS-2017","2017-03-27","2017-03-29",NULL,NULL,"2016-11-11",NULL,"2017-04-28"
"2606946973","DASC 2017","2758501671","http://dbpedia.org/resource/Orlando,_Florida","http://cse.stfx.ca/~dasc2017/","2017-11-06","2017-11-10",NULL,NULL,"2017-04-30",NULL,"2017-04-28"
"2625551198","ICUFN 2014","2622518571","http://dbpedia.org/resource/Shanghai","http://2014.icufn.org/",NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626010713","DASC 2014","2623443981","http://dbpedia.org/resource/Colorado_Springs,_Colorado",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626304399","ICUFN 2016","2622518571","http://dbpedia.org/resource/Vienna","http://2016.icufn.org/","2016-07-05","2016-07-08",NULL,NULL,NULL,NULL,"2017-06-23"
"2626353052","A-SSCC 2006","2621920664","http://dbpedia.org/resource/Hangzhou",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626359398","ICEAA 2017","2624136043","http://dbpedia.org/resource/Verona","http://www.iceaa.net/","2017-09-11","2017-09-15",NULL,"2017-04-10","2017-03-10","2017-06-09","2017-06-23"
"2626414182","NAFIPS 2012","2623910026","http://dbpedia.org/resource/Berkeley,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2639274585","IECON 2004","2623571572","http://dbpedia.org/resource/Busan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2734349399","i-Society 2012","2735057494","http://dbpedia.org/resource/London",NULL,"2012-06-25","2012-06-28",NULL,NULL,NULL,NULL,"2017-07-21"
"2734894954","i-Society 2016","2735057494","http://dbpedia.org/resource/Dublin",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-07-21"
"2790491742","SIGCOMM 1983","1152462849","http://dbpedia.org/resource/North_Falmouth,_Massachusetts",NULL,"1983-10-02","1983-10-06",NULL,NULL,NULL,NULL,"2018-03-29"
"2790696961","LICS 1994","1171002971","http://dbpedia.org/resource/Paris",NULL,"1994-07-04","1994-07-07",NULL,NULL,NULL,NULL,"2018-03-29"
"2792660261","SIGGRAPH 2001","1164321581","http://dbpedia.org/resource/Los_Angeles","https://www.siggraph.org/s2001/","2001-08-12","2001-08-17",NULL,NULL,"2001-01-10",NULL,"2018-03-29"
"2793322777","EMNLP 2000","1192655580","http://dbpedia.org/resource/Hong_Kong","https://nlp.stanford.edu/IR-book/emnlp-vlc2000.html","2000-10-07","2000-10-08",NULL,"2000-07-28","2000-06-30","2000-08-29","2018-03-29"
"2793499628","MICRO 1995","1150919317","http://dbpedia.org/resource/Ann_Arbor,_Michigan",NULL,"1995-11-29","1995-12-01",NULL,NULL,NULL,NULL,"2018-03-29"
"2794057294","ISSAC 2013","1191009003","http://dbpedia.org/resource/Boston","http://www.issac-symposium.org/2013/","2013-06-26","2013-06-29",NULL,"2013-03-22","2013-01-21","2013-04-17","2018-03-29"
"2890657621","FSMNLP 2019","1189274801","http://dbpedia.org/resource/Dresden","https://wwwtcs.inf.tu-dresden.de/fsmnlp2019","2019-09-23","2019-09-25",NULL,"2019-07-29","2019-06-14","2019-08-26","2018-09-27"
"3022777876","ICCV 2020","1164975091","http://dbpedia.org/resource/Venice","https://waset.org/computational-vision-conference-in-june-2020-in-venice","2020-06-22","2020-06-23",NULL,"2020-05-27","2020-05-13","2020-05-23","2020-05-13"
"13618622","WG 2009","1165841369","http://dbpedia.org/resource/Montpellier","http://www.lirmm.fr/wg2009","2009-06-24","2009-06-26",NULL,"2009-04-27","2009-03-01",NULL,"2016-06-24"
"18592882","ICETC 2014","1130300512","http://dbpedia.org/resource/Łódź","http://sdiwc.net/conferences/2014/icetc2014/","2014-09-23","2014-09-25",NULL,"2014-07-21",NULL,"2014-09-12","2016-06-24"
"23672943","SDM 2013","1142743330","http://dbpedia.org/resource/Austin,_Texas","http://www.siam.org/meetings/sdm13/","2013-05-02","2013-05-04",NULL,"2012-12-20","2012-10-15","2013-01-25","2016-06-24"
"26112213","IH 2011","1175805213","http://dbpedia.org/resource/Prague","http://ihconference.org","2011-05-18","2011-05-20",NULL,"2011-03-28","2011-01-31","2011-04-25","2016-06-24"
"35804791","DCFS 2012","2758465625","http://dbpedia.org/resource/Braga","http://www.dcc.fc.up.pt/DCFS12","2012-07-23","2012-07-25",NULL,"2012-05-02","2012-04-01","2012-05-15","2016-06-24"
"56798161","FOCS 2012","1150208541","http://dbpedia.org/resource/Palm_Springs,_California","http://ieee-focs.org/","2012-10-20","2012-10-23",NULL,NULL,NULL,NULL,"2016-06-24"
"58002887","CICLing 2013","1126288421","http://dbpedia.org/resource/Samos","http://www.CICLing.org/2013","2013-03-24","2013-03-30","2012-11-30",NULL,"2012-12-07",NULL,"2016-06-24"
"103503523","A MOST 2014","1203104074",NULL,"http://msdl.cs.mcgill.ca/conferences/amost/","2014-04-04","2014-04-04",NULL,NULL,"2014-01-20",NULL,"2016-06-24"
"144002606","CLOSER 2010","1139008316","http://dbpedia.org/resource/Valencia","http://closer.scitevents.org/","2010-10-20","2010-10-22",NULL,"2010-07-12","2010-05-25","2010-07-30","2016-06-24"
"157562993","Netcom 2013","1152051035","http://dbpedia.org/resource/Chennai","http://netcom2012.org/index.html","2013-12-27","2013-12-29",NULL,"2013-08-20","2013-07-16","2013-09-01","2016-06-24"
"180969463","AccessNets 2009","1164102497","http://dbpedia.org/resource/Hong_Kong","http://www.accessnets.org/2009/index.shtml","2009-11-02","2009-11-04",NULL,NULL,"2009-04-02",NULL,"2016-06-24"
"186913063","MEMICS 2010","2760443345","http://dbpedia.org/resource/Mikulov","http://www.memics.cz/","2010-10-22","2010-10-24","2010-09-01","2010-09-22","2010-09-08","2010-09-30","2016-06-24"
"189776060","IJCNLP 2011","1126706392","http://dbpedia.org/resource/Chiang_Mai","http://www.ijcnlp2011.org","2011-11-08","2011-11-13",NULL,"2011-07-22","2011-06-02","2011-08-19","2016-06-24"
"562045338","CIARP 2011","1120869304",NULL,NULL,"2011-11-15","2011-11-18",NULL,NULL,"2011-04-18",NULL,"2016-06-24"
"574172442","AICI 2010","1165458643","http://dbpedia.org/resource/Sanya","http://wism-aici2010.hainanic.net","2010-10-23","2010-10-23",NULL,NULL,"2010-06-05",NULL,"2016-06-24"
"578717504","PCM 2010","1146687534","http://dbpedia.org/resource/Shanghai","http://pcm2010.fudan.edu.cn","2010-09-21","2010-09-24",NULL,"2010-05-24","2010-05-03","2010-06-07","2016-06-24"
"581628694","SERENE 2015","1197725624","http://dbpedia.org/resource/Paris","http://serene.disim.univaq.it","2015-09-07","2015-09-08",NULL,"2015-06-19","2015-04-24","2015-07-01","2016-06-24"
"627795113","CIBCB 2012","1199137064","http://dbpedia.org/resource/San_Diego","http://www.cibcb.org/2012/","2012-05-09","2012-05-12",NULL,"2012-02-19","2012-01-15","2012-03-01","2016-06-24"
"632688938","BIOKDD 2012","2757320638","http://dbpedia.org/resource/Beijing","http://bio.informatics.iupui.edu/biokdd12/","2012-08-12","2012-08-12",NULL,"2012-06-06","2012-05-15","2012-06-15","2016-06-24"
"2314398949","GD 2016","1191926394","http://dbpedia.org/resource/Athens","http://algo.math.ntua.gr/~gd2016/index.php?id=call-for-papers","2016-09-19","2016-09-21",NULL,"2016-08-28","2016-06-12","2016-09-01","2016-06-24"
"2326489083","ICDM 2016","1183478919","http://dbpedia.org/resource/Barcelona","http://icdm2016.eurecat.org/","2016-12-12","2016-12-15",NULL,"2016-09-09","2016-06-17",NULL,"2016-06-24"
"2332201117","HIS 2015","2621951043","http://dbpedia.org/resource/Cuernavaca","http://www.plantex.com.mx/his2015","2015-10-25","2015-10-31",NULL,NULL,"2015-08-15",NULL,"2016-06-24"
"2605743584","IRCDL 2017","1168262657","http://dbpedia.org/resource/Modena","http://ircdl2017.unimore.it","2017-01-26","2017-01-27",NULL,NULL,"2016-12-09",NULL,"2017-04-28"
"2606783283","HRI 2018","1129075963","http://dbpedia.org/resource/Chicago","http://humanrobotinteraction.org/2018","2018-03-05","2018-03-08",NULL,NULL,"2017-11-21",NULL,"2017-04-28"
"2624708972","ARFTG 2010","2621844816","http://dbpedia.org/resource/Clearwater_Beach",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2624796132","ICEE 2015","2623499118","http://dbpedia.org/resource/Tehran",NULL,"2015-05-10","2015-05-14",NULL,NULL,NULL,NULL,"2017-06-23"
"2624888689","ISSNIP 2015","2622788514","http://dbpedia.org/resource/Singapore",NULL,"2015-04-07","2015-04-09",NULL,NULL,NULL,NULL,"2017-06-23"
"2625162169","ICSPCS 2013","2623948813","http://dbpedia.org/resource/Gold_Coast,_Queensland",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625368669","ASILOMAR 2012","2623229432","http://dbpedia.org/resource/Pacific_Grove,_California","http://www.asilomarsscconf.org/webpage/asil12/post_conf.htm",NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625459774","ICHQP 2014","2622929641","http://dbpedia.org/resource/Bucharest",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2625877543","ISIE 2007","2624493010","http://dbpedia.org/resource/Vigo",NULL,"2007-06-04","2007-06-07",NULL,NULL,NULL,NULL,"2017-06-23"
"2625888635","CCDC 2015","2624597182","http://dbpedia.org/resource/Qingdao",NULL,"2015-05-23","2015-05-25",NULL,NULL,NULL,NULL,"2017-06-23"
"2625967882","APEC 2010","2624557529","http://dbpedia.org/resource/Palm_Springs,_California",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626283614","EEEIC 2017","2622664099","http://dbpedia.org/resource/Milan","https://www.eeeic.net/eeeic/","2017-06-06","2017-06-09",NULL,NULL,NULL,NULL,"2017-06-23"
"2626466139","APMC 2015","2624553436","http://dbpedia.org/resource/Nanjing",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2626654819","CPEM 2014","2621418840","http://dbpedia.org/resource/Rio_de_Janeiro","http://www.inmetro.gov.br/cpem2014","2014-08-24","2014-08-29",NULL,NULL,NULL,NULL,"2017-06-23"
"2627086020","INTELEC 2014","2623209370","http://dbpedia.org/resource/Vancouver",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-23"
"2706527978","SoutheastCon 2003","2621818959","http://dbpedia.org/resource/Ocho_Rios",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2722903884","ICOPS 2001","2624319261",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-06-30"
"2735759821","ICSET 2015","2734983331","http://dbpedia.org/resource/Shah_Alam",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2017-07-21"
"2787232376","COLT 2005","1177622950","http://dbpedia.org/resource/Bertinoro",NULL,"2005-06-27","2005-06-30",NULL,NULL,NULL,NULL,"2018-02-23"
"2790148577","STOC 2001","1190910084","http://dbpedia.org/resource/Crete","http://acm-stoc.org/stoc2001/","2001-07-06","2001-07-08",NULL,NULL,NULL,NULL,"2018-03-29"
"2790318493","HPCA 2006","1126329156","http://dbpedia.org/resource/Austin,_Texas",NULL,"2006-02-11","2006-02-15",NULL,NULL,NULL,NULL,"2018-03-29"
"2791252533","PLDI 1994","1127352206","http://dbpedia.org/resource/Orlando,_Florida",NULL,"1994-06-20","1994-06-24",NULL,NULL,NULL,NULL,"2018-03-29"
"2792472937","STOC 1979","1190910084","http://dbpedia.org/resource/Atlanta",NULL,"1979-04-30","1979-05-02",NULL,NULL,NULL,NULL,"2018-03-29"
"2793079233","ICSE 1981","1174403976","http://dbpedia.org/resource/San_Diego",NULL,"1981-03-09","1981-03-12",NULL,NULL,NULL,NULL,"2018-03-29"
"2794258168","ICCV 2001","1164975091","http://dbpedia.org/resource/Vancouver",NULL,"2001-07-07","2001-07-14",NULL,NULL,NULL,NULL,"2018-03-29"
